eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197010100003,1970,10,10,,0,,217,"United States",1,"North America","New York","New York City",40.728224,-73.794852,1,0,Queens,"10/10/1970:  The Weathermen bombed a courthouse in the Long Island City section of Queens, New York, United States.  There were no casualties but the building sustained $50,000 in damages.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",14,Judge/Attorney/Court,"Courthouse adjacent to the Queens House Branch House of Detention","Courthouse in Long Island City Queens",217,"United States",,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,-99,-99,1,3,"Call (pre-incident)",,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,"Eight to ten sticks of dynamite",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",50000,"Extensive damages to the interior of the building",0,,,,,,,0,,,,,,,,,"Ten minutes before the blast, the police received a phone call from the Weathermen warning of the attack.  The Weathermen claimed that the bombing was committed ""in retaliation for what happened during the week.""  The Queens Branch House of Detention, which was adjacent to the courthouse, also received a warning call.  There were riots at the detention center earlier in the week.  Moreover, forty-five minutes after the incident a caller warned that there was a bomb at the Manhattan House of Detention for Men.  Police searched the facility but did not find a bomb.  There were riots at that detention center earlier in the week as well.","Alfred E. Clark ""F.B.I Investigates Bombing of Courthouse Here,"" New York Times, October 11, 1970.","""Queens Courthouse Damaged by Bomb; Warning is Given,"" New York Times, October 10, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Hewitt Project",0,0,0,0,
197010140001,1970,10,14,,0,,217,"United States",1,"North America",Massachusetts,Cambridge,42.36679,-71.106019,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,"Educational Institution",49,"School/University/Educational Building",,"Library, Center for International Studies",217,"United States",,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,3,"Minor (likely < $1 million)",20000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197010140002,1970,10,14,,0,,362,"West Germany (FRG)",8,"Western Europe",Bavaria,Munich,48.139126,11.580186,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,"Police Patrol (including vehicles and convoys)",,"Vehicles of police unit #1",75,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,"Time Fuse",,,,,,,,,,,,,"Pipe bomb",,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
197010150001,1970,10,15,,0,,217,"United States",1,"North America",Massachusetts,Cambridge,42.36679,-71.106019,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,"Educational Institution",49,"School/University/Educational Building",,"Massachusetts Institute of Technology",217,"United States",,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,3,"Minor (likely < $1 million)",1500,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197010150002,1970,10,15,,0,,218,Uruguay,3,"South America",Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",,"Readers Digest Distributor",217,"United States",,,,,,,,,,,,,,,,,"Tupamaros (Uruguay)",,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,"Minor (likely < $1 million)",5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197010150003,1970,10,15,,0,,218,Uruguay,3,"South America",Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,5,Industrial/Textiles/Factory,,"Coca Coca Distributor",217,"United States",,,,,,,,,,,,,,,,,"Tupamaros (Uruguay)",,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,"Minor (likely < $1 million)",5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197010150004,1970,10,15,,0,,218,Uruguay,3,"South America",Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,6,"Airports & Aircraft",43,"Airline Officer/Personnel",,"PanAm Offices",217,"United States",,,,,,,,,,,,,,,,,"Tupamaros (Uruguay)",,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,"Minor (likely < $1 million)",5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197010150005,1970,10,15,,0,,218,Uruguay,3,"South America",Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,4,"Multinational Corporation",,"General Electric Offices",217,"United States",,,,,,,,,,,,,,,,,"Tupamaros (Uruguay)",,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197010150006,1970,10,15,,0,,217,"United States",1,"North America",Missouri,"Kansas City",39.10296,-94.583062,1,0,"Side door of building","10/15/1970: Unknown perpetrators bombed a Police Storefront Center in Kansas City, Missouri, United States.  The Storefront Center was an experimental program focusing on improving relations between police and the African American community of Kansas City.  The building was damaged and Officers Kenneth Fleming and Charles Robinson were injured.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)","Kansas City Police Department","Police Storefront Center, Kansas City Missouri",217,"United States",,,,,,,,,,,,,,,,,"Black Nationalists",,,,,,"To kill police",0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite,0,0,0,2,2,0,1,3,"Minor (likely < $1 million)",,"Door shattered and interior of building damaged",0,,,,,,,0,,,,,,,,,"Police were unsure whether the bomb was thrown or placed at the building.","Warren Weaver Jr., ""President Stumps For Gore's Rival,"" New York Times, October 21, 1970.","Jerry Sullivan, ""Bombing Raises Ire Of Black Community,"" Free Lance-Star, October 17, 1970.","""Nixon Sees 2 Wounded Policemen,"" Schenectady Gazette, October 21, 1970.","Hewitt Project",-9,-9,0,-9,
197010160001,1970,10,16,,0,,11,Argentina,3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,,,1,1,1,-9,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,2,"Government (General)",18,"Government Personnel (excluding police, military)",,"U.S. Defense Attache Residence",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,,,,,,,1,3,"Minor (likely < $1 million)",50000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
197010170001,1970,10,17,,0,,362,"West Germany (FRG)",8,"Western Europe",Bavaria,Munich,48.139126,11.580186,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,"Police Patrol (including vehicles and convoys)",,"police vehicles",75,Germany,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,"Time Fuse",,,,,,,,,,,,,"Pipe bomb",,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
197010180001,1970,10,18,,0,,217,"United States",1,"North America",California,Irvine,33.683734,-117.794609,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,"Educational Institution",49,"School/University/Educational Building",,"Stanford Research Institute",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,3,"Minor (likely < $1 million)",500000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197010190001,1970,10,19,,0,,217,"United States",1,"North America",California,Irvine,33.683734,-117.794609,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,"Educational Institution",49,"School/University/Educational Building",,"Virus Center, Stanford Research Center",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197010200001,1970,10,20,,0,,11,Argentina,3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,"Government (Diplomatic)",46,Embassy/Consulate,,"Homes, U.S. Offices",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
197010200002,1970,10,20,,0,,217,"United States",1,"North America",Illinois,Cairo,37.005105,-89.176269,1,0,Midtown,"10/20/1970: Black militants set fire to the Veterans of Foreign Wars Building in Cairo, Illinois, United States.  Firefighters were shot at by sniper fire coming from the nearby Pyramid Courts Housing Project and could not begin to put out the fire until the police secured the premises.  There were no casualties but the building was destroyed at a cost of an estimated $60,000.",1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",2,"Armed Assault",,,2,"Government (General)",21,"Government Building/Facility/Office","Veterans of Foreign Wars","Veterans of Foreign Wars Building, Cairo Illinois",217,"United States",3,Police,25,"Police Security Forces/Officers","Cairo Police and Fire Departments","Policemen and firemen responding to a fire in Cairo Illinois",217,"United States",,,,,,,,,"Black Nationalists",,,,,,"To kill police and firefighters",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,5,Firearms,4,"Rifle/Shotgun (non-automatic)",,,,,,,,,Sniper-fire,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",60000,"Building was destroyed",0,,,,,,,0,,,,,,,,,"Police fired several hundred rounds into Pyramid Courts and it took them an hour to secure the premises.","Seth S. King, ""In Cairo, Ill., Racial Tensions Remain High After Week of Shooting and Arson,"" New York Times, October 27, 1970.","""Bullets Hamper Battle Against Vets' Hall Fire,"" Modesto Bee, October 21, 1970.","""Cairo Police, Snipers Wage Battle,"" New York Times, October 22, 1970.","Hewitt Project",-9,-9,0,-9,
197010210001,1970,10,21,,0,,14,Australia,12,"Australasia & Oceania",,Melbourne,-37.813187,144.96298,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,"Government (Diplomatic)",46,Embassy/Consulate,,"Yugoslav Consulate",235,Yugoslavia,,,,,,,,,,,,,,,,,"Croatian Nationalists",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
197010210003,1970,10,21,,0,,217,"United States",1,"North America",Illinois,Cairo,37.005105,-89.176269,1,0,"Washington Avenue","10/21/1970: Snipers positioned in and around the Pyramid Court Housing Project, armed with automatic weapons, fired on police headquarters in Cairo, Illinois, United States.  Police fired back in an exchanged that last three hours.  There were no casualties but the police station was hit by hundreds of bullets.",1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,22,"Police Building (headquarters, station, school)","Cairo Police Department","Cairo Police Headquarters",217,"United States",,,,,,,,,,,,,,,,,"Black Nationalists",,,,,,"To kill police",0,,,0,-99,-99,0,,,,,,,,,,5,Firearms,2,"Automatic Weapon",,,,,,,,,,,,,"Automatic Weapons",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",,"Police station was hit by hundreds of bullets",0,,,,,,,0,,,,,,,,,"There was an attack on police headquarters less than a week later by Black militants (197010240004).  In total, thousands of rounds were fired.","Seth S. King, ""In Cairo, Ill., Racial Tensions Remain High After Week of Shooting and Arson,"" New York Times, October 27, 1970.","""Cairo Police, Snipers Wage Battle,"" New York Times, October 22, 1970.",,"Hewitt Project",-9,-9,0,-9,
197010220001,1970,10,22,,0,,217,"United States",1,"North America",California,"San Francisco",37.777125,-122.419644,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,15,"Religious Figures/Institutions",86,"Place of Worship",,Church,217,"United States",,,,,,,,,,,,,,,,,"Black Liberation Army",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197010240001,1970,10,24,,0,,217,"United States",1,"North America",Michigan,Detroit,42.331685,-83.047924,1,0,,,1,1,1,0,,,0,1,0,2,"Armed Assault",,,,,3,Police,25,"Police Security Forces/Officers","Detroit Police",Policeman,217,"United States",,,,,,,,,,,,,,,,,"National Committee to Combat Fascism",,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,4,"Rifle/Shotgun (non-automatic)",,,,,,,,,,,,,Shotgun,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197010240002,1970,10,24,,0,,98,Italy,8,"Western Europe",Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,0,0,8,"Unarmed Assault",,,,,8,"Educational Institution",49,"School/University/Educational Building",,"US Education '70 Exhibit",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,25,,,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,"Tear gas",0,0,0,0,0,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,"CBRN Global Chronology",-9,-9,1,1,
197010240003,1970,10,24,,0,,217,"United States",1,"North America",Illinois,Cairo,37.005105,-89.176269,1,0,,"10/24/1970: Black militants ignited a fire in a White owned grocery store across the street from the Pyramid Courts Housing Project in Cairo, Illinois, United States.  Due to sniper fire, firefighters were unable to get close to the building.  There were no casualties but the store burnt down.",1,1,1,0,,,1,1,0,7,"Facility/Infrastructure Attack",2,"Armed Assault",,,1,Business,7,Retail/Grocery/Bakery,"White owned store","White owned grocery store near the Pyramid Courts project in Cairo Illinois",217,"United States",3,Police,25,"Police Security Forces/Officers","Cairo Police and Fire Departments","Policemen and firemen responding to a fire in Cairo Illinois",217,"United States",,,,,,,,,"Black Nationalists",,,,,,"To kill police and firefighters",0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,5,Firearms,4,"Rifle/Shotgun (non-automatic)",,,,,,,,,Sniper-fire,0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",,"Grocery store destroyed",0,,,,,,,0,,,,,,,,,"This might be part of a multiple attack with 197010240004 which took place in Cairo an hour later.  There are conflicting reports as to whether one or two grocery stores were set on fire.  During the fire, police received a phone call stating ""when are you going to send the Pigs?""","""Armed Negroes Attack Police Station in Cairo, Ill."" New York Times, October 25, 1970.","""Cairo, Ill., Blacks Raid Police Station,"" Washington Post, October 26, 1970.","""Riflemen Attack Police Station,"" Deseret News, October 24, 1970.","Hewitt Project",-9,-9,0,-9,"197010240003, 197010240004"
197010240004,1970,10,24,,0,,217,"United States",1,"North America",Illinois,Cairo,37.005105,-89.176269,1,0,"Washington Avenue","10/24/1970: Fifteen to eighteen Black militants, dressed in military fatigues and armed with rifles, opened fire on police headquarters in Cairo, Illinois, United States, three separate times during a six hour period.  Police were able to repel each of the three attacks.  One Black militant was injured and one bystander was hit by a stray bullet.  Buildings in the surrounding area were also damaged by bullets.  In response to this attack, the mayor claimed that there was an ""open armed insurrection"" taking place in Cairo.",1,1,1,0,,,1,1,0,2,"Armed Assault",,,,,3,Police,22,"Police Building (headquarters, station, school)","Cairo Police Department","Cairo Police Headquarters",217,"United States",,,,,,,,,,,,,,,,,"Black Panthers",,,,,,"To kill police",1,,,0,16,0,0,,,,,,,,,,5,Firearms,4,"Rifle/Shotgun (non-automatic)",,,,,,,,,,,,,Rifles,0,0,0,2,2,1,1,3,"Minor (likely < $1 million)",,"Police station and buildings in surrounding area were damaged by bullets",0,,,,,,,0,,,,,,,,,"This might be part of a multiple attack with (197010240003) which took place in Cairo an hour earlier.  Snipers fired upon the police headquarters less than a week earlier (197010210003).  This first attack on the police station took place at 8:15 PM, the second attack took place at 10:15 PM, and the third attack took place at 2:10 AM on October 25th.  The final attack took thirty-five minutes and hundreds of rounds were fired.  Some of the gunmen emerged from the building that acted as the headquarters of the Black United Front, an organization which was directing a boycott of White owned businesses in Cairo at the time.  The Mayor of Cairo, Albert Thomas, believed that some of the Black militants were members of the Black Panther Party, however, the Black Panthers denied any involvement in the attacks.  State troopers were ordered into Cairo as a result of the attacks.","""Armed Negroes Attack Police Station in Cairo, Ill."" New York Times, October 25, 1970.","""State Troopers on Duty in Cairo,"" New York Times, October 26, 1970.","""Riflemen Attack Police Station,"" Deseret News, October 24, 1970.","Hewitt Project",0,0,0,0,"197010240004, 197010240003"
197010250001,1970,10,25,,0,,217,"United States",1,"North America","District of Columbia",Washington,38.89037,-77.031959,1,0,"On conveyor belt","10/25/1970: Unknown perpetrators sent a mail bomb that exploded at the main post office in Washington D.C., United States.  The bomb caused no damage to the building, but one person was injured.  Minutes after the explosion, an anonymous phone caller told the post office, apparently unaware that the bomb already detonated, to evacuate the building because there was a bomb.  Authorities were unable to determine who the mailbomb was intended for.",1,1,1,1,2,"Other Crime Type",0,1,0,3,Bombing/Explosion,,,,,2,"Government (General)",21,"Government Building/Facility/Office","Post Office","Main Post Office, Washington D.C.",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,"Time Fuse",,,,,,,,,,,,,"The bomb was wrapped in brown paper and police discovered remnants of black powder, a battery, and a timing device.",0,0,0,1,1,0,1,3,"Minor (likely < $1 million)",,"One bag of mail was destroyed",0,,,,,,,0,,,,,,,,,"Walter Smith, a post office employee, was treated for shock.","Henry Aubin and B. D. Colen, ""Mail Parcel Explodes in Post Office,"" Washington Post, October 26, 1970.","""Package Explodes in D.C. Post Office,"" Baltimore Sun, October 26, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Hewitt Project",-9,-9,0,-9,
197010260001,1970,10,26,,0,,217,"United States",1,"North America",California,Irvine,33.683734,-117.794609,1,0,,,1,1,1,-9,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,1,Business,3,Bank/Commerce,"Bank of America","Bank of America Branch",217,"United States",,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,"Minor (likely < $1 million)",500000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197010270001,1970,10,27,,0,,11,Argentina,3,"South America","Buenos Aires","Buenos Aires",-34.6037,-58.381503,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,"Private Citizens & Property",82,"Labor Union Related","Confederation General de Trabajadores","Union leader, Jose Alonso",11,Argentina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197010270002,1970,10,27,,0,,209,Turkey,10,"Middle East & North Africa",Ankara,Ankara,39.918392,32.865597,1,0,,,1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,Bombing/Explosion,,,,,4,Military,27,"Military Barracks/Base/Headquarters/Checkpost",,"U.S. Military Annex Exchange",217,"United States",,,,,,,,,,,,,,,,,"Turkish People's Liberation Army",,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,"Unknown Explosive Type",,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197010270003,1970,10,27,,0,,603,"United Kingdom",8,"Western Europe",England,London,51.500152,-0.126236,1,0,,,1,1,1,0,,,0,1,0,7,"Facility/Infrastructure Attack",,,,,6,"Airports & Aircraft",44,Airport,,"Heathrow Airport",216,"Great Britain",,,,,,,,,,,,,,,,,"1st of May Group",,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,"Minor (likely < $1 million)",5000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
197010280001,1970,10,28,,0,,217,"United States",1,"North America",Florida,Stuart,27.19999,-80.255359,1,0,,"10/28/1970: Unknown perpetrators threw five firebombs at the Martin County Courthouse in Stuart, Florida, United States.  Two of the bombs landed inside the building and three of the bombs landed outside the building.  There were no casualties and the building sustained less than $500 in damages.",1,1,1,1,2,"Other Crime Type",0,1,0,7,"Facility/Infrastructure Attack",,,,,2,"Government (General)",14,Judge/Attorney/Court,Courthouse,"Martin County Courthouse",217,"United States",,,,,,,,,,,,,,,,,"Left-Wing Militants",,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,19,"Molotov Cocktail/Petrol Bomb",,,,,,,,,,,,,"Five firebombs made out of beer bottles",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",500,"Minor damage to doorway area",0,,,,,,,0,,,,,,,,,"Authorities believed that the perpetrators were 'hippie-types.'  Some officials suspected that this attack was in response to a proposed ban on drinking liquor at the beach.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on D","""Martin Courthouse Firebombed,"" Palm Beach Post, October 27, 1970.",,"Hewitt Project",-9,-9,0,-9,
197010280002,1970,10,28,,0,,217,"United States",1,"North America",Wisconsin,"Whitefish Bay",43.111261,-87.898632,1,0,"5300 North Marlborough Drive","10/28/1970: Suspected revolutionary leftists bombed a police car parked at the Whitefish Bay Police Station in Whitefish Bay, Wisconsin, United States.  The blast was coordinated to go off during the middle of a shift change, however there were no casualties.  Two police cars were damaged in the attack.  This incident was believed to be linked to the many bombings in the Milwaukee, Wisconsin area during this time period.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,"Police Patrol (including vehicles and convoys)","Whitefish Bay Police Department","Whitefish Bay police car",217,"United States",,,,,,,,,,,,,,,,,"Left-Wing Militants",,,,,,"To kill police",0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,"Time Fuse",,,,,,,,,,,,,"Six inch pipe bomb consisting of black power and connected to a pocket watch",0,0,0,0,0,0,1,3,"Minor (likely < $1 million)",,"Gas tank blew up and the resulting fire wrecked the police car and the vehicle next to it",0,,,,,,,0,,,,,,,,,"Authorities were unsure whether the pipe bomb was placed under a pile of leaves or attached under the gas tank of the vehicle.  Authorities linked the bomb used in this incident with the attempted bombing at Likeside Laboratories in Milwaukee Wisconsin on September 4th (197009040004).  Both bombs were built according to an instruction manual circulated by revolutionaries.  The Whitefish Bay Chief of Police believed that this incident might also be linked with bombs discovered at Whitefish Bay State Bank, Honeywell Inc. and the Wisconsin Motor Division (197006290002, 197007000001, and 197008050001).  There were other bombings in the Milwaukee area during this time period as well (197012220001, 197007220002, and 197007210004).","Alex P. Dobish, ""Bay Offers $2,500 Reward for Squad Car Bomber,"" Milwaukee Journal, November 3, 1970.","Edward S. Kerstein, ""Bomb Demolishes Police Car in Bay,"" Milwaukee Journal, October 28, 1970.","""2 Bombs Tied to Rebel Manual,"" Milwaukee Journal, November 2, 1970.","Hewitt Project",-9,-9,0,-9,
